capa,cabeza,bits,ph_mejor,comp_unico,comp_min_por_cabeza,muestra_compartida,mejora_relativa,mejora_implementacion_vieja
6,7,8,0.0092070198598243,0.0093914903028343,0.0091518914318571,7,0.019642297128745066,-0.00602371961879958
6,8,4,0.1750858278962559,0.1783444947300602,0.1774145856792071,10,0.018271754554221427,0.013126078524129598
6,8,8,0.0096208039547026,0.0097091488056851,0.0097091488056851,7,0.009099134512262201,0.009099134512262201
6,9,4,0.1763707875179517,0.1804306188126771,0.1762768527338153,10,0.022500789064744658,-0.0005328821264937008
6,9,8,0.0097157231578597,0.0098974809657211,0.0096974259525867,7,0.018364047224834257,-0.0018868105167763438
6,10,4,0.1803692950426735,0.1817771607883553,0.1794252037194922,10,0.007745008996597721,-0.005261754221872076
6,10,8,0.0098824426754052,0.0099968459121303,0.0098104833604769,7,0.011443933189595532,-0.007334940826483633
6,11,4,0.1762014975457339,0.1771885640847824,0.1757701023204485,10,0.005570712444942048,-0.0024543151513838975
6,11,8,0.0096560912719305,0.0098306772411663,0.0096420171156818,7,0.017759302330130004,-0.0014596692870217827
6,12,4,0.1776688531058872,0.1779319061173427,0.1779319061173427,10,0.0014783914655644172,0.0014783914655644172
6,12,8,0.009780222140256,0.0099439750257596,0.0098139648847235,7,0.016467547945303886,0.0034382377422223684
6,13,4,0.1742870374965767,0.1752760671564655,0.1736268080616925,10,0.0056426965525527084,-0.003802577737014009
6,13,8,0.0095549148862086,0.0096932349321008,0.0095250092385927,7,0.014269750693251891,-0.003139697491812496
6,14,4,0.1753024322868133,0.1802337876310656,0.1760660542378959,10,0.027360881714069408,0.004337133324126225
6,14,8,0.0095987382790446,0.0097671918584938,0.009678830178201,7,0.01724687933745336,0.008274956547619288
6,15,4,0.1739324408216961,0.1770632086182438,0.1745521224827197,10,0.017681639347775353,0.003550123895428169
6,15,8,0.0095977990146937,0.0097561662133638,0.0096075375417035,7,0.01623252363753013,0.0010136340313559797
7,0,4,0.1753290794083056,0.1801544444059177,0.1764054974464171,13,0.02678460147638522,0.006101952907893033
7,0,8,0.0096226132762855,0.0098838092762294,0.009666228322387,13,0.026426653190493886,0.004512105926619503
7,1,4,0.1706590043771116,0.1734167177857363,0.1706791398130516,13,0.015902235054592512,0.00011797244796326916
7,1,8,0.0093554155117205,0.0095393804581267,0.0093682603339833,13,0.019284789742239312,0.0013711000553866385
7,2,4,0.1716043970628942,0.172103798275224,0.1720646428819243,13,0.0029017442806879446,0.0026748424971068906
7,2,8,0.0094287933417184,0.0094770136769812,0.0094405394611162,13,0.005088136084463274,0.0012442212064448965
7,3,4,0.1792942286815584,0.183620686912568,0.1794099810712995,13,0.02356193250202616,0.0006451836684331179
7,3,8,0.0098333552300325,0.0100787459070646,0.0098292255894357,13,0.024347342347433933,-0.0004201389579702315
7,4,4,0.1713368073952935,0.1707630830020542,0.1707630830020542,13,-0.00335976830092953,-0.00335976830092953
7,4,8,0.0093902123320629,0.0094163866575131,0.0093878453907704,13,0.002779657038543152,-0.00025212827799952467
7,5,4,0.1776636209574985,0.1818768947525254,0.1790140709116246,13,0.023165525234856106,0.007543820143572977
7,5,8,0.0097519983867766,0.0099466183897023,0.0098485971371034,13,0.01956644914890776,0.009808376663400759
7,6,4,0.1744159877674881,0.1786260001338085,0.1751299060469954,13,0.023568866588104132,0.004076506952020729
7,6,8,0.0095880756173486,0.0097972522055564,0.0096078862055135,13,0.02135053623394185,0.0020619091172760463
7,7,4,0.1716052089037955,0.1736373011686117,0.1705535021194509,13,0.011703085979451688,-0.006166433238105054
7,7,8,0.0093935119828885,0.0095195290575991,0.0093423597545042,13,0.013237742534123022,-0.005475300644426368
7,8,4,0.1657949906559323,0.1690383151423377,0.166363581146781,13,0.019186919153059225,0.003417758183186818
7,8,8,0.0091135115771168,0.0092620701259195,0.0091524582717416,13,0.016039454115874686,0.004255326106762909
7,9,4,0.1755598204466376,0.1788557555746237,0.1765811364103911,13,0.018427895246630386,0.00578383390499811
7,9,8,0.0096642154376381,0.0098480141971731,0.0097199414096455,13,0.01866353519146629,0.005733159250538484
7,10,4,0.1753763431781301,0.1766930887637043,0.1757987895777295,13,0.007452162361229049,0.002403010854705513
7,10,8,0.0096282881687862,0.0097201364070339,0.0096607530512577,13,0.0094492746193597,0.0033604919098178692
7,11,4,0.1738566088032701,0.1743087338057564,0.1742101463944953,13,0.0025938172609877314,0.0020293742846907215
7,11,8,0.009576449515452,0.0095197690976343,0.0095197690976343,13,-0.00595396981128293,-0.00595396981128293
7,12,4,0.1794810840171255,0.1823314579457021,0.1793192759215116,13,0.01563292456875669,-0.0009023463583733334
7,12,8,0.0098176003164792,0.0100207356490351,0.0098550238735837,13,0.0202714989867495,0.0037974090762796786
7,13,4,0.1773584576011396,0.1776768858347934,0.1765119781583448,13,0.001792175904916971,-0.004795592070445525
7,13,8,0.0097346720225959,0.0097646671950721,0.0096762276821298,13,0.0030718069420058902,-0.006039992276539428
7,14,4,0.1756551409184349,0.1803014347556962,0.1758842993449897,13,0.025769588819728028,0.0013028930234717192
7,14,8,0.0096251735049885,0.0099144458630694,0.0096507721802054,13,0.02917685588040971,0.002652500208160014
7,15,4,0.1801386769077564,0.1824222189073656,0.1797974140983664,13,0.01251789400044952,-0.0018980406982010592
